"Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@0:2","Hand me that Shield Generator, and his spells will be null against me.","_yar_Hand me that Shield _yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@0:3","He'll stand no chance! Hahaha!","_arrr_He'll stand no chanc_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@1:0","Drat... I'm back on his level.","_ho_Drat... I'm back on _ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@1:1","Get me back my Shield! I can regain the advantage then.","_ho_Get me back my Shiel_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@2:0","aHA! Who's too short now?","_yar_aHA! Who's too short_yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@2:1","You stand no chance against this fireball!","_ho_You stand no chance _ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@3:0","Now we're on even footing! And it seems we've reached an stalemate...","_yar_Now we're on even fo_yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@3:1","What say we call it a truce.","_ho_What say we call it _ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@3:2","Perhaps fire and lightning aren't so different after all.","_ho_Perhaps fire and lig_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@4:0","These kerfuffles are truly brash aren't they?","_arrr_These kerfuffles are_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@4:1","I propose we team up! Knowledge is the true sign of class. ","_arrr_I propose we team up_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@5:0","These kerfuffles are truly brash aren't they?","_arrr_These kerfuffles are_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@5:1","Knowledge is the true sign of class. Let us team up!","_arrr_Knowledge is the tru_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@6:0","These kerfuffles are truly brash aren't they?","_yar_These kerfuffles are_yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Fire Wizard Past@6:1","Knowledge is the true sign of class. Let us team up!","_yar_Knowledge is the tru_yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@0:0","I just said what that girl at the bar said.","_yar_I just said what tha_yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@1:0","Uh oh, lil bro is upset.","_ho_Uh oh, lil bro is up_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@1:1","I'm not gonna win this fight if he has the Shield Generator.","_arrr_I'm not gonna win th_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@2:0","Woah, I'm toast without protection.","_ho_Woah, I'm toast with_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@2:1","Is it getting hot in here or is that just me?","_ho_Is it getting hot in_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@3:0","Ha! You can't get me anymore!","_arrr_Ha! You can't get me_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@3:1","Now perish before my lightning spell!","_ho_Now perish before my_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:0","Damn you! Now I'll never win this battle. Perhaps the time has come for a new approach.","_ho_Damn you! Now I'll n_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:1","A truce it is!","_ho_A truce it is!_ho_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:2","Now that you say it, our combined powers would be unstoppable!","_arrr_Now that you say it,_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@5:0","Fret not my new friend. With our efforts combined, we will pave the way for fire and lightning.","_yar_Fret not my new frie_yar_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@6:0","Fret not my new friend. With our efforts combined, we will pave the way for fire and lightning.","_arrr_Fret not my new frie_arrr_",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@7:0","Fret not my new friend. With our efforts combined, we will pave the way for fire and lightning.","_arrr_Fret not my new frie_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:0","Two wizards once had a legendary duel here during the height of the wizarding era.","_yar_Two wizards once had_yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:1","Unfortunately they killed each other during the fight.","_yar_Unfortunately they k_yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:2","Imagine what they could have done together, with the power of friendship!","_ho_Imagine what they co_ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:3","This Shield Generator is a relic from that duel.","_arrr_This Shield Generato_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:4","And here is where I would have room for something like a gem... if I had one.","_yar_And here is where I _yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@1:0","And here is where I would have room for something like a gem... if I had one.","_yar_And here is where I _yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@1:1","That would be so terrible if I had a gem. I only have one rope.","_yar_That would be so ter_yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@1:2","Man it would really suck if I had a gem. The absoute worst.","_arrr_Man it would really _arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:0","Behold! The Fire gem. (Don't touch it.)","_ho_Behold! The Fire gem_ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:1","It was created by the short wizard after he won the duel!","_yar_It was created by th_yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:2","I will say, I don't know what I would do if the gem were any bigger or more powerful.","_arrr_I will say, I don't _arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:3","It would really suck cause I wouldn't be able to fit it that would be terrible.","_ho_It would really suck_ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:0","Behold! The Lightning gem. (Don't touch it)","_arrr_Behold! The Lightnin_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:1","It was created by the lightning wizard after he won the duel!","_yar_It was created by th_yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:2","I will say, I don't know what I would do if the gem were any bigger or more powerful.","_arrr_I will say, I don't _arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:3","It would really suck cause I wouldn't be able to fit it that would be terrible.","_arrr_It would really suck_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@4:0","Tall and small, joining powers! Who would have thought?","_arrr_Tall and small, join_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@4:1","In fact, the gem the made is so big I can't even rope it off!","_arrr_In fact, the gem the_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@4:2","Anyways, it's brought in more visitors. Take this as thanks.","_arrr_Anyways, it's brough_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@5:0","Tall and small, joining powers! Who would have thought?","_yar_Tall and small, join_yar_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@5:1","In fact, the gem the made is so big I can't even rope it off!","_arrr_In fact, the gem the_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@5:2","Anyways, it's brought in more visitors. Take this as thanks.","_arrr_Anyways, it's brough_arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@6:0","Business is booming.","_arrr_Business is booming._arrr_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@7:0","Hey, where'd the gem go?","_ho_Hey, where'd the gem_ho_",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@7:1","I knew I should've bought insurance.","_arrr_I knew I should've b_arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@0:0","What have I done to deserve this? Is there no justice in this cruel and uncaring world?","_arrr_What have I done to _arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@1:0","Hear thee, hear thee! I introduce to you... the Burger! Allow me to show you its juicy deliciousness!","_yar_Hear thee, hear thee_yar_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@2:0","Wait, where are you going with that? Oh my days, someone help me!","_ho_Wait, where are you _ho_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@3:0","Wait, that's not my burger. Where did you get that?","_arrr_Wait, that's not my _arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@0:0","My castle has gone missing! Good heavens what sorcery is this?","_yar_My castle has gone m_yar_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@0:1","Ahhh! Where did all those mushrooms come from? Did I botch the spell that badly?","_arrr_Ahhh! Where did all _arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@0:2","Broken bridge, dissapearing castle, mushrooms everywhere, oh is there no end to this madness?","_arrr_Broken bridge, dissa_arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@1:0","I sense something. Is that.. the castle? Could it be?","_yar_I sense something. I_yar_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@1:1","But these stupid fungi are still in my way. ","_ho_But these stupid fun_ho_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@2:0","Aha! I knew my castle was nearby","_arrr_Aha! I knew my castl_arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@2:1","But I can't fix the bridge. There's still... mushrooms in the way","_yar_But I can't fix the _yar_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@2:2","It's like they're... sucking away my power. What foul and heinous creations!","_ho_It's like they're..._ho_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@3:0","They're gone! Gone at last!","_yar_They're gone! Gone a_yar_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@3:1","But... my castle. Oh where has my castle gone?","_arrr_But... my castle. Oh_arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@4:0","My castle! My beautiful, mushroomless castle!","_arrr_My castle! My beauti_arrr_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@4:1","Oh what a wonderful day this is! My power has returned at last!","_ho_Oh what a wonderful _ho_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@4:2","One bridge made, coated with anti-shroomness...one less black market for me.","_ho_One bridge made, coa_ho_",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@5:0","Who lived in that castle again?","_ho_Who lived in that ca_ho_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@0:0","I would kill for a second burger right now. The cafeteria lady is so stingy!","_arrr_I would kill for a s_arrr_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@0:1","Speaking of, I heard the first burger was created and eaten at this very spot!","_yar_Speaking of, I heard_yar_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@1:0","Wait... what happened to my burger?","_yar_Wait... what happene_yar_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@2:0","Oh my delicousness, I will never let you go again!","_ho_Oh my delicousness, _ho_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@3:0","It seems as though this is some sort of... magical burger. It looks a little old, but it will do.","_yar_It seems as though t_yar_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@3:1","But even a magic burger is just a burger. What I would do for a second burger, magical or not...","_arrr_But even a magic bur_arrr_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@4:0","Hey! Where are you taking my burger!","_arrr_Hey! Where are you t_arrr_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@5:0","Is that burger... glowing?","_arrr_Is that burger... gl_arrr_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@6:0","Two burgers? Just for me? ","_ho_Two burgers? Just fo_ho_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@6:1","However, wherever, whenever this is possible, thank you chap.","_arrr_However, wherever, w_arrr_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@6:2","Take some contraband I found on the job.","_ho_Take some contraband_ho_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@7:0","So.... full...","_yar_So.... full..._yar_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@7:1","Yummy hammburbgeres","_ho_Yummy hammburbgeres_ho_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@8:0","I'm getting kind of hungry again.","_ho_I'm getting kind of _ho_",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@8:1","Do you think they'd ever let me have a third hamburger?","_ho_Do you think they'd _ho_",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@0:0","Hail there! Always nice to see visitors to our splendid fortress!","_arrr_Hail there! Always n_arrr_",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@0:1","Unfortunately, we can't welcome any tourists because our bridge is broken!","_arrr_Unfortunately, we ca_arrr_",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@0:0","This one can can only be exploded from the bottom.","_yar_This one can can onl_yar_",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@0:1","Safety restrictions and all that.","_arrr_Safety restrictions _arrr_",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@1:0","Nice work!","_ho_Nice work!_ho_",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@2:0","Thanks for helping rig all these explosives, it's heavy work.","_arrr_Thanks for helping r_arrr_",
"Map/EightPuzzle/MagitechSTile (6) Past/Objects/NPC Bomb Sign@0:0","We both know what's happening let's just speed this up.","_ho_We both know what's _ho_",
"Map/EightPuzzle/MagitechSTile (6) Past/Objects/NPC Bomb Sign@0:1"," ...","_arrr_ ..._arrr_",
"Map/EightPuzzle/MagitechSTile (6) Past/Objects/NPC Bomb Sign@1:0","I'm over it.","_arrr_I'm over it._arrr_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@0:0","The rocket is almost ready! We need backup fuel in case that gem stuff fails.","_arrr_The rocket is almost_arrr_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@0:1","I think 4 barrels of oil will be enough of a reserve fuel supply.","_ho_I think 4 barrels of_ho_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@0:2","I still need 4 barrels of oil to dri -- use as emergency reserves.","_arrr_I still need 4 barre_arrr_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@1:0","Great! I still need 3 oil barrels.","_yar_Great! I still need _yar_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@2:0","Great! I still need 2 oil barrels.","_yar_Great! I still need _yar_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@3:0","Great! I still need 1 more barrel.","_arrr_Great! I still need _arrr_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:0","The rocket is almost ready! We need backup fuel in case that gem stuff fails.","_yar_The rocket is almost_yar_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:1","I think 4 barrels of oil will be enough of a reserve fuel supply.","_ho_I think 4 barrels of_ho_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:2","Wait. You found them all already?","_yar_Wait. You found them_yar_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:3","Thanks a ton! Now to find some lime and simple syrup. 
Anyways here's a Slider piece as thanks.","_ho_Thanks a ton! Now to_ho_",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@5:0","Thanks a ton! Now to find some lime and simple syrup. 
Anyways here's a Slider piece as thanks.","_arrr_Thanks a ton! Now to_arrr_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:0","Wait, are those my brother's sunglasses? How'd you even get them?","_yar_Wait, are those my b_yar_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:1","How about you take mine and return his? Those were our father's favorite pair.","_ho_How about you take m_ho_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:2","I was trying to open up a portal to reach him, but I wasn't able to.","_arrr_I was trying to open_arrr_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:3","Can you bring me to the northwest quadrent? That's where the portal was.","_yar_Can you bring me to _yar_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@1:0","Alright, here goes nothing","_ho_Alright, here goes n_ho_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@1:1","Alright, here goes nothing","_yar_Alright, here goes n_yar_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@1:2","Hazzah!","_ho_Hazzah!_ho_",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@2:0","Let me know if he's okay, okay?","_arrr_Let me know if he's _arrr_",
