"Slider.v1.0.17","Unity.v2022.3.44f1","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
about them in normal usage. However, if your localization file seems to
be corrupted, these rules may be helpful for debugging purposes...
- The first 4 rows can be arbitrarily long
  - The first cell of first row is used to store this block of instruction
    text
  - The first 3 cells of the fourth row is used as headers
  - All other cells in the first and fourth rows are ignored
  - Columns in the second row alternate between property and value (ex.
    ' foo | 1 | bar | 3.5 | ... '
    - Any whitespaces before and after the property name are ignored
  - Columns in the third row are exclusively comments for properties in the
    second row
- Every following line can include any number of cells, but only the
  first four will be parsed (you can use the rest as comments if needed)
  - The fourth column is an optional metadata column
",
"Map/Tiles/Chase Tile/WorldCanvas/Text (1)","Programming 
Design
Tech Art
Marketing","程序
策划
技美
宣发","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text","Eli Corley","Eli Corley","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (1)","Music
Art","音乐
美术","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (2)","Travis Bittel","Travis Bittel","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Eli Travis Tile/WorldCanvas/Text (3)","Programming","程序 ","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text","Ethan 
Aristanto","Ethan 
Aristanto","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (1)","Music","音乐","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (2)","Alan Tao","Alan Tao","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Ethan Alan Tile/WorldCanvas/Text (3)","Programming
Audio","程序 音效
本地化","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Jroo Elliot Tile/WorldCanvas/Text","Drew Busch","Drew Busch","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Jroo Elliot Tile/WorldCanvas/Text (1)","Programming
Design
Music","程序
策划
音乐","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Jroo Elliot Tile/WorldCanvas/Text (2)","Elliot Chen","Elliot Chen","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Jroo Elliot Tile/WorldCanvas/Text (3)","Programming","程序","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Logan Tile/WorldCanvas/Text","Logan Bowers","Logan Bowers","family:PixelTitanOne;size:1;lineSpacing:-32;",
"Map/Tiles/Logan Tile/WorldCanvas/Text (1)","Programming
Tech Art","程序
技美","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Other Tile/WorldCanvas/Text","Additional Contributions","额外协助","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Other Tile/WorldCanvas/Text (1)","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text","Pawan 
Jayakumar","Pawan 
Jayakumar","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (2)","Jamie Lee","Jamie Lee","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (3)","Art","美术","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (4)","Programming","程序","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta
","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text (1)","Additional Programming","额外程序","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text (1)","Additional Programming","额外程序","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text","Sara Inani","Sara Inani","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (1)","Art","美术","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (2)","Max Zhang","Max Zhang","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (3)","Design","策划","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text","Special Thanks","特别感谢","family:PixelTitanOne;size:1;lineSpacing:0;",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text (1)","Mark Brown
Beth O'Brien
Playtesters
","Mark Brown
Beth O'Brien
以及帮助测试的各位玩家
","family:PixelTitanZero;size:1;lineSpacing:0;",
"Map/Tiles/Allison Avery Tile/Objects/Upstairs/Barron/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Allison Avery Tile/Objects/Upstairs/Barron/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Art TIle/STile (6)/All Tile Maps/Housing Tile Map/Decorations/Catherine/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Art TIle/STile (6)/All Tile Maps/Housing Tile Map/Decorations/Catherine/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Art TIle/STile (6)/Objects/Choob/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Art TIle/STile (6)/Objects/Choob/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Art TIle/STile (6)/Objects/Gene/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Art TIle/STile (6)/Objects/Gene/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Audio tile/Objects/Chad Sr/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Audio tile/Objects/Chad Sr/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Chase Tile/Objects/Elevator Builder/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Chase Tile/Objects/Elevator Builder/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Chase Tile/West Side/Burt the Craftsman/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Chase Tile/West Side/Burt the Craftsman/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Eli Travis Tile/Objects/Bartender/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Eli Travis Tile/Objects/Bartender/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Eli Travis Tile/Objects/Clubber (1)/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Eli Travis Tile/Objects/Clubber (1)/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Bruce/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Bruce/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Ike/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Ike/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Porker/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Porker/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Questboard/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Questboard/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice1/Dice Sprite/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice1/Dice Sprite/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice2/Dice Sprite/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Tavern Deco/round_table (2)/Dice2/Dice Sprite/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/TavernKeep/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/TavernKeep/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Traveling Merchant/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Vanessa/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Ethan Alan Tile/All Tile Maps/House Tile Maps/Decorations/Vanessa/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Jroo Elliot Tile/BirdNamedParty/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Jroo Elliot Tile/BirdNamedParty/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Jroo Elliot Tile/Crocodile/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Jroo Elliot Tile/Crocodile/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Jroo Elliot Tile/Objects/VIPHolder/VIP/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Jroo Elliot Tile/Objects/VIPHolder/VIP/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Logan Tile/Objects/Warning Sign/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Logan Tile/Objects/Warning Sign/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Fire Wizard Past/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Fire Wizard Past/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Lightning Wizard Past/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Lightning Wizard Past/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Programming Tile 1/Objects/Alien Commander/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Programming Tile 1/Objects/Alien Commander/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Programming Tile 1/Objects/Commander/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Programming Tile 1/Objects/Commander/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Programming Tile 1/Objects/Private/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Programming Tile 1/Objects/Private/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Programming Tile 1/Objects/Robot/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Programming Tile 1/Objects/Robot/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Programming Tile 1/Objects/Sergeant/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Programming Tile 1/Objects/Sergeant/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Sara Max Tile/Sara/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Sara Max Tile/Sara/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Special Thanks Tile/Objects/Alchemist Muta/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Special Thanks Tile/Objects/Alchemist Muta/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Special Thanks Tile/Objects/Fezziwig/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Special Thanks Tile/Objects/Fezziwig/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Special Thanks Tile/Objects/House1 bot right/Carly/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Special Thanks Tile/Objects/House1 bot right/Carly/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
"Map/Tiles/Special Thanks Tile/Objects/Hungry Worker/Canvas/Dialogue","","","family:TinyUnicode;size:1;lineSpacing:-45;",
"Map/Tiles/Special Thanks Tile/Objects/Hungry Worker/Canvas/Dialogue BG Font","","","family:PixelUnicodeFill;size:1;lineSpacing:-66;",
